iter	Passed	Remaining
400	37640	56225
401	37721	56113
402	37781	55969
403	37844	55829
404	37948	55751
405	38002	55599
406	38043	55429
407	38116	55305
408	38199	55197
409	38274	55077
410	38307	54897
411	38355	54740
412	38390	54564
413	38447	54421
414	38505	54278
415	38576	54156
416	38642	54025
417	38697	53879
418	38771	53761
419	38876	53686
420	38920	53527
421	38959	53360
422	39032	53243
423	39073	53080
424	39175	53002
425	39258	52897
426	39325	52772
427	39437	52706
428	39489	52560
429	39577	52462
430	39613	52297
431	39654	52138
432	39704	51992
433	39743	51831
434	39802	51697
435	39844	51541
436	39915	51424
437	39950	51260
438	40012	51132
439	40075	51005
440	40146	50888
441	40198	50748
442	40244	50600
443	40322	50493
444	40368	50347
445	40396	50178
446	40452	50045
447	40492	49891
448	40543	49754
449	40615	49641
450	40673	49511
451	40745	49399
452	40807	49275
453	4085453	4075454	40922	49017
455	4096455	4089456	4104456	41059	48786
457	41123	48666
458	41208	48570
459	41276	48455
460	41332	48326
461	41469	48291
462	4153463	41743	48220
464	42059	48391
465	4241465	4229466	42615	48638
467	42917	48786
468	43005	48690
469	43147	48655
470	43254	48580
471	43331	48472
472	43467	48429
473	43520	48295
474	43618	48209
475	43795	48211
476	43854	48083
477	43983	48031
478	44163	48036
479	44206	47890
480	44255	47751
481	44422	47740
482	44470	47600
483	44517	47460
484	44612	47371
485	44703	47279
486	4478486	4463487	44895	47103
488	45024	47049
489	45055	46894
490	45089	46742
491	45123	46591
492	45161	46444
493	45224	46322
494	45293	46208
495	45329	46060
496	45391	45939
497	45434	45799
498	4546498	4533499	4550499	45407	45407
500	4546501	4563501	45534	45171
502	4557503	4573503	4562504	45813	44906
505	45873	44785
506	45923	44655
507	45960	44512
508	46000	44374
509	46050	44245
510	46098	44114
511	46153	43990
512	46294	43947
513	46334	43810
514	46386	43684
515	46465	43584
516	46591	43527
517	46643	43402
518	46691	43272
519	46749	43152
520	46848	43071
521	46914	42959
522	46959	42828
523	47022	42714
524	47067	42584
525	47117	42459
526	47164	42331
527	47234	42224
528	47275	42092
529	47341	41981
530	47399	41865
531	47462	41752
532	47500	41618
533	47564	41507
534	47630	41398
535	47701	41293
536	47751	41171
537	47883	41119
538	47921	40986
539	47963	40857
540	47995	40720
541	48057	40609
542	48160	40532
543	48288	40477
544	48331	40350
545	48453	40288
546	48492	40159
547	48565	40057
548	48603	39927
549	48644	39800
550	48693	39679
551	48763	39576
552	48847	39484
553	48946	39404
554	49022	39306
555	49088	39199
556	49143	39085
557	49225	38992
558	49279	38876
559	49352	38776
560	49402	38659
561	49449	38539
562	49524	38440
563	49576	38325
564	49655	38230
565	49703	38111
566	49772	38009
567	49841	37907
568	49876	37779
569	49932	37668
570	49970	37543
571	50073	37467
572	50124	37353
573	50175	37238
574	50217	37117
575	50255	36993
576	50324	36892
577	50423	36814
578	50466	36695
579	50609	36648
580	50651	36528
581	50780	36471
582	50864	36381
583	50892	36251
584	50934	36133
585	50989	36023
586	51080	35938
587	51186	35865
588	51221	35742
589	51279	35634
590	51363	35546
591	51427	35443
592	51487	35338
593	51572	35250
594	51617	35134
595	51676	35029
596	51724	34916
597	51846	34853
598	51895	34741
599	51934	34622
600	51996	34520
601	52164	34487
602	52294	34429
603	52392	34349
604	52475	34261
605	52509	34139
606	52542	34018
607	52587	33905
608	52635	33794
609	52798	33756
610	52856	33651
611	52899	33537
612	52956	33432
613	53010	33326
614	53065	33220
615	53114	33110
616	53178	33010
617	53241	32909
618	53324	32821
619	53367	32709
620	53463	32628
621	53504	32515
622	53577	32421
623	53641	32322
624	53692	32215
625	53740	32106
626	53790	31999
627	53853	31900
628	53950	31821
629	54019	31726
630	54059	31613
631	54094	31497
632	54174	31409
633	54247	31316
634	54285	31203
635	54331	31095
636	54366	30981
637	54417	30876
638	54457	30765
639	54509	30661
640	54556	30554
641	54617	30456
642	54733	30388
643	54804	30295
644	54882	30206
645	55038	30160
646	55106	30065
647	55158	29962
648	55194	29850
649	55303	29778
650	55343	29669
651	55392	29565
652	55433	29456
653	55470	29346
654	55513	29240
655	55557	29133
656	55614	29034
657	55674	28937
658	55715	28829
659	55766	28728
660	55818	28626
661	55858	28520
662	55968	28448
663	56047	28361
664	56105	28263
665	56153	28161
666	56255	28085
667	56330	27996
668	56364	27887
669	56443	27800
670	56489	27697
671	56577	27615
672	56646	27523
673	56745	27446
674	56789	27343
675	56826	27236
676	56884	27140
677	56922	27033
678	56961	26928
679	57075	26858
680	57120	26756
681	57167	26655
682	57247	26570
683	57294	26469
684	57331	26363
685	57382	26265
686	57452	26175
687	57491	26071
688	57565	25983
689	57622	25888
690	57668	25787
691	57729	25694
692	57779	25596
693	57828	25497
694	57891	25405
695	57950	25311
696	58004	25215
697	58092	25134
698	58126	25030
699	58172	24931
700	58225	24835
701	58267	24734
702	58327	24641
703	58406	24557
704	58448	24457
705	58505	24363
706	58572	24274
707	58619	24176
708	58673	24081
709	58709	23979
710	58767	23887
711	58807	23787
712	58868	23695
713	58918	23600
714	58964	23503
715	59024	23411
716	59078	23318
717	59131	23224
718	59188	23132
719	59251	23042
720	59326	22957
721	59363	22857
722	59414	22763
723	59455	22665
724	59493	22566
725	59555	22476
726	59623	22389
727	59671	22294
728	59722	22201
729	59761	22103
730	59811	22009
731	59891	21927
732	59930	21830
733	59964	21731
734	60005	21634
735	60051	21540
736	60092	21444
737	60132	21347
738	60200	21261
739	60241	21166
740	60285	21071
741	60341	20981
742	60389	20888
743	60434	20794
744	60477	20700
745	60507	20601
746	60556	20509
747	60585	20411
748	60617	20313
749	60665	20221
750	60693	20123
751	60741	20031
752	60814	19948
753	60851	19853
754	60883	19756
755	60958	19674
756	61000	19581
757	61043	19488
758	61126	19409
759	61163	19314
760	61243	19234
761	61305	19148
762	61344	19054
763	61461	18985
764	61493	18890
765	61528	18795
766	61579	18706
767	61647	18622
768	61675	18526
769	61708	18432
770	61784	18350
771	61822	18258
772	61874	18170
773	61946	18087
774	61975	17992
775	62031	17905
776	62078	17816
777	62135	17730
778	62214	17650
779	62270	17563
780	62393	17495
781	62455	17410
782	62504	17322
783	62562	17236
784	62596	17144
785	62655	17058
786	62685	16965
787	62752	16882
788	62830	16802
789	62898	16719
790	62958	16634
791	62991	16543
792	63061	16461
793	63101	16371
794	63161	16286
795	63199	16196
796	63271	16115
797	63305	16024
798	63457	15963
799	63494	15873
800	63533	15784
801	63610	15704
802	63645	15614
803	63702	15529
804	63757	15444
805	63822	15361
806	63863	15273
807	63911	15186
808	63947	15097
809	63993	15010
810	64058	14928
811	64108	14842
812	64163	14758
813	64259	14683
814	64315	14599
815	64365	14513
816	64423	14430
817	64484	14347
818	64537	14262
819	64577	14175
820	64665	14098
821	64746	14020
822	64843	13945
823	64892	13860
824	64931	13773
825	64965	13685
826	65025	13602
827	65090	13521
828	65143	13437
829	65187	13351
830	65260	13271
831	65329	13191
832	65378	13107
833	65430	13023
834	65536	12950
835	65600	12868
836	65632	12781
837	65720	12704
838	65811	12628
839	65927	12557
840	65998	12477
841	66046	12393
842	66136	12317
843	66206	12237
844	66338	12168
845	66411	12089
846	66437	12001
847	66476	11915
848	66541	11834
849	66597	11752
850	66682	11675
851	66744	11594
852	66779	11508
853	66811	11422
854	66862	11339
855	66935	11260
856	67035	11185
857	67131	11110
858	67176	11026
859	67220	10942
860	67302	10865
861	67386	10788
862	67453	10708
863	67505	10625
864	67562	10544
865	67642	10466
866	67822	10404
867	67886	10323
868	67926	10239
869	67995	10160
870	68056	10079
871	68105	9997
872	68157	9915
873	68219	9834
874	68316	9759
875	68369	9677
876	68401	9593
877	68492	9517
878	68615	9445
879	68662	9363
880	68723	9282
881	68796	9204
882	68867	9125
883	68918	9043
884	68979	8963
885	69024	8881
886	69072	8799
887	69120	8717
888	69192	8639
889	69255	8559
890	69346	8483
891	69414	8404
892	69474	8324
893	69537	8244
894	69621	8167
895	69669	8086
896	69752	8009
897	69808	7929
898	69928	7856
899	69986	7776
900	70052	7697
901	70119	7618
902	70166	7537
903	70227	7457
904	70287	7378
905	70347	7298
906	70418	7220
907	70471	7140
908	70523	7060
909	70643	6986
910	70746	6911
911	70804	6832
912	70846	6750
913	70966	6677
914	71024	6597
915	71141	6523
916	71238	6447
917	71287	6367
918	71382	6291
919	71443	6212
